cyclist_id,team_id,season,cyclist_status,start_date,stop_date
82,1675,1998,rider,1998-01-01,1998-12-31
82,1675,1997,rider,1997-01-01,1997-12-31
83,938,2007,rider,2007-01-01,2007-12-31
83,1677,2006,rider,2006-01-01,2006-12-31
83,138,2005,rider,2005-01-01,2005-12-31
83,748,2004,rider,2004-01-01,2004-12-31
83,1686,2003,rider,2003-04-19,2003-12-31
83,1681,2002,rider,2002-01-01,2002-12-31
84,1693,1987,rider,1987-01-01,1987-12-31
84,1700,1986,rider,1986-01-01,1986-12-31
84,1700,1985,rider,1985-01-01,1985-12-31
84,1701,1984,rider,1984-01-01,1984-12-31
84,1650,1983,rider,1983-01-01,1983-12-31
84,1650,1982,rider,1982-01-01,1982-12-31
84,1650,1981,rider,1981-01-01,1981-12-31
84,1609,1980,rider,1980-01-01,1980-12-31
84,1556,1979,rider,1979-01-01,1979-12-31
85,381,1987,rider,1987-01-01,1987-12-31
85,1703,1986,rider,1986-01-01,1986-12-31
85,1709,1985,rider,1985-01-01,1985-12-31
85,1710,1984,rider,1984-01-01,1984-12-31
86,628,2022,rider,2022-01-01,2022-12-31
86,628,2021,rider,2021-01-01,2021-12-31
86,629,2020,rider,2020-01-01,2020-12-31
86,1314,2019,rider,2019-01-01,2019-12-31
86,697,2018,rider,2018-01-01,2018-12-31
86,697,2017,rider,2017-01-01,2017-12-31
86,697,2016,rider,2016-01-01,2016-12-31
87,1183,2022,rider,2022-01-01,2022-12-31
87,1184,2021,rider,2021-01-01,2021-12-31
87,1186,2019,trainee,2019-08-01,2019-12-31
88,1711,1987,rider,1987-01-01,1987-12-31
88,1712,1986,rider,1986-01-01,1986-12-31
88,1713,1983,rider,1983-01-01,1983-12-31
88,393,1982,rider,1982-01-01,1982-12-31
89,1714,1987,rider,1987-01-01,1987-12-31
90,1207,2023,rider,2023-01-01,2023-12-31
90,1207,2022,rider,2022-01-01,2022-12-31
90,1207,2021,trainee,2021-08-01,2021-12-31
91,988,2012,rider,2012-01-01,2012-12-31
91,988,2011,rider,2011-01-01,2011-12-31
91,988,2010,rider,2010-01-01,2010-12-31
91,988,2009,rider,2009-01-01,2009-12-31
91,992,2008,rider,2008-01-01,2008-12-31
91,992,2007,rider,2007-01-01,2007-12-31
91,992,2006,rider,2006-06-01,2006-12-31
91,1013,2006,rider,2006-01-01,2006-05-31
91,1013,2005,rider,2005-01-01,2005-12-31
92,1716,2018,rider,2018-01-01,2018-12-31
92,1719,2017,rider,2017-01-01,2017-12-31
92,1735,2016,rider,2016-01-01,2016-12-31
92,1737,2015,rider,2015-01-01,2015-12-31
92,1751,2014,rider,2014-01-01,2014-12-31
92,1752,2013,rider,2013-01-01,2013-12-31
92,1754,2012,rider,2012-01-01,2012-12-31
92,1754,2011,rider,2011-01-01,2011-12-31
92,1336,2010,rider,2010-01-01,2010-12-31
92,1338,2009,rider,2009-01-01,2009-12-31
93,1770,1996,rider,1996-01-01,1996-12-31
93,1771,1995,rider,1995-01-01,1995-12-31
93,1772,1991,rider,1991-01-01,1991-12-31
93,1773,1990,rider,1990-01-01,1990-12-31
93,1774,1988,rider,1988-01-01,1988-12-31
93,1775,1987,rider,1987-01-01,1987-12-31
93,1588,1978,rider,1978-01-01,1978-12-31
93,1776,1977,rider,1977-01-01,1977-12-31
94,1777,1988,rider,1988-01-01,1988-12-31
95,1783,2022,rider,2022-01-01,2022-12-31
95,1783,2021,rider,2021-01-01,2021-12-31
95,1783,2020,rider,2020-01-01,2020-12-31
95,1784,2019,rider,2019-01-01,2019-12-31
95,1786,2017,trainee,2017-08-01,2017-12-31
96,1799,1991,rider,1991-01-01,1991-12-31
96,1800,1990,rider,1990-01-01,1990-12-31
96,1801,1989,rider,1989-01-01,1989-12-31
96,1807,1987,rider,1987-01-01,1987-12-31
96,1052,1981,rider,1981-01-01,1981-12-31
96,1052,1980,rider,1980-01-01,1980-12-31
96,1052,1979,rider,1979-01-01,1979-12-31
97,126,2017,rider,2017-01-01,2017-12-31
97,128,2016,rider,2016-01-01,2016-12-31
97,128,2015,rider,2015-01-01,2015-12-31
97,129,2014,rider,2014-01-01,2014-12-31
97,130,2013,rider,2013-01-01,2013-12-31
97,131,2012,rider,2012-01-01,2012-12-31
97,137,2011,rider,2011-01-01,2011-12-31
97,137,2010,rider,2010-01-01,2010-12-31
97,137,2009,rider,2009-01-01,2009-12-31
97,137,2008,rider,2008-01-01,2008-12-31
97,137,2007,rider,2007-01-01,2007-12-31
97,1811,2006,rider,2006-01-01,2006-12-31
97,1812,2005,rider,2005-01-01,2005-12-31
97,1813,2004,rider,2004-01-01,2004-12-31
98,247,2022,rider,2022-01-01,2022-12-31
98,247,2021,rider,2021-01-01,2021-12-31
98,247,2020,rider,2020-01-01,2020-12-31
98,282,2018,rider,2018-01-01,2018-12-31
98,282,2017,rider,2017-01-01,2017-12-31
98,902,2016,rider,2016-03-25,2016-12-31
98,1829,2016,rider,2016-01-01,2016-03-24
98,1829,2015,rider,2015-01-01,2015-12-31
98,1829,2014,rider,2014-01-01,2014-12-31
98,1842,2012,trainee,2012-08-01,2012-12-31
98,1479,2011,rider,2011-08-01,2011-12-31
99,1866,1980,rider,1980-01-01,1980-12-31
99,1556,1979,rider,1979-01-01,1979-12-31
99,1557,1978,rider,1978-01-01,1978-12-31
99,1558,1977,rider,1977-01-01,1977-12-31
99,1559,1976,rider,1976-01-01,1976-12-31
99,1867,1975,rider,1975-01-01,1975-12-31
99,1868,1975,rider,1975-01-01,1975-12-31
99,1879,1974,rider,1974-01-01,1974-12-31
99,1883,1974,rider,1974-01-01,1974-12-31
99,1883,1973,rider,1973-01-01,1973-12-31
99,1887,1972,rider,1972-01-01,1972-12-31
99,1887,1971,rider,1971-01-01,1971-12-31
99,1887,1970,rider,1970-01-01,1970-12-31
99,1887,1969,rider,1969-01-01,1969-12-31
99,1888,1968,rider,1968-01-01,1968-12-31
99,1889,1967,rider,1967-01-01,1967-12-31
99,1890,1966,rider,1966-01-01,1966-12-31
99,1891,1965,rider,1965-01-01,1965-12-31
100,1894,1989,rider,1989-01-01,1989-12-31
100,1894,1988,rider,1988-01-01,1988-12-31
100,852,1984,rider,1984-01-01,1984-12-31
100,1895,1981,rider,1981-01-01,1981-12-31
100,1896,1976,rider,1976-01-01,1976-12-31
100,1897,1975,rider,1975-01-01,1975-12-31
100,1898,1974,rider,1974-01-01,1974-12-31
100,1899,1974,rider,1974-01-01,1974-12-31
100,1902,1973,rider,1973-01-01,1973-12-31
100,1658,1973,rider,1973-01-01,1973-12-31
101,1903,2002,rider,2002-01-01,2002-12-31
101,1906,2000,rider,2000-01-01,2000-12-31
101,1907,1999,rider,1999-01-01,1999-12-31
101,1933,1998,rider,1998-01-01,1998-12-31
101,1934,1997,rider,1997-01-01,1997-12-31
101,1935,1996,rider,1996-01-01,1996-12-31
101,1949,1995,rider,1995-01-01,1995-12-31
101,331,1994,rider,1994-01-01,1994-12-31
101,980,1992,rider,1992-01-01,1992-12-31
101,1950,1991,rider,1991-01-01,1991-12-31
102,1952,1989,rider,1989-01-01,1989-12-31
102,1955,1988,rider,1988-01-01,1988-12-31
102,1956,1987,rider,1987-01-01,1987-12-31
103,1957,2006,rider,2006-01-01,2006-12-31
103,1977,2005,rider,2005-01-01,2005-12-31
103,2001,2004,rider,2004-01-01,2004-12-31
103,2002,2003,rider,2003-01-01,2003-12-31
103,2003,2002,rider,2002-01-01,2002-12-31
103,257,2001,rider,2001-01-01,2001-12-31
103,268,2000,rider,2000-01-01,2000-12-31
103,268,1999,trainee,1999-09-01,1999-12-31
104,1729,2023,rider,2023-01-01,2023-12-31
104,1729,2022,rider,2022-01-01,2022-12-31
104,1730,2021,rider,2021-01-01,2021-12-31
104,1731,2020,rider,2020-01-01,2020-12-31
104,1732,2019,rider,2019-01-01,2019-12-31
104,508,2018,rider,2018-01-01,2018-12-31
104,1735,2017,rider,2017-01-01,2017-12-31
104,1735,2016,rider,2016-01-01,2016-12-31
104,1737,2015,rider,2015-01-01,2015-12-31
104,1751,2014,rider,2014-01-01,2014-12-31
105,2012,1995,rider,1995-01-01,1995-12-31
105,2014,1994,rider,1994-01-01,1994-12-31
105,2015,1993,rider,1993-01-01,1993-12-31
105,2021,1992,rider,1992-01-01,1992-12-31
105,2021,1991,rider,1991-01-01,1991-12-31
105,228,1990,rider,1990-01-01,1990-12-31
105,228,1989,rider,1989-01-01,1989-12-31
105,2024,1988,rider,1988-01-01,1988-12-31
105,2024,1987,rider,1987-01-01,1987-12-31
106,2030,2017,rider,2017-01-01,2017-12-31
106,2044,2016,rider,2016-01-01,2016-12-31
106,2045,2015,rider,2015-01-01,2015-12-31
106,2046,2014,rider,2014-01-01,2014-12-31
106,1721,2013,rider,2013-01-01,2013-12-31
107,2055,2017,rider,2017-01-01,2017-09-10
107,463,2016,rider,2016-01-01,2016-12-31
107,465,2015,rider,2015-01-01,2015-12-31
107,465,2014,rider,2014-01-01,2014-12-31
107,466,2013,rider,2013-01-01,2013-12-31
107,467,2012,rider,2012-01-01,2012-12-31
107,468,2011,rider,2011-01-01,2011-12-31
107,56,2010,rider,2010-01-01,2010-12-31
107,56,2009,rider,2009-01-01,2009-12-31
107,59,2008,rider,2008-01-01,2008-12-31
107,1110,2007,rider,2007-01-01,2007-12-31
107,59,2006,rider,2006-01-01,2006-12-31
107,63,2005,rider,2005-01-01,2005-12-31
107,64,2004,rider,2004-01-01,2004-12-31
107,287,2003,rider,2003-01-01,2003-12-31
107,287,2002,trainee,2002-09-01,2002-12-31
108,1336,2011,rider,2011-01-01,2011-12-31
108,1336,2010,rider,2010-01-01,2010-12-31
108,2073,2008,trainee,2008-08-01,2008-12-31
109,1760,2008,rider,2008-01-01,2008-12-31
109,1760,2006,rider,2006-01-01,2006-12-31
110,122,2023,rider,2023-01-01,2023-12-31
110,122,2022,rider,2022-01-01,2022-12-31
110,122,2021,rider,2021-01-01,2021-12-31
110,126,2020,rider,2020-01-01,2020-12-31
110,2081,2019,rider,2019-01-01,2019-12-31
110,2081,2018,rider,2018-09-03,2018-12-31
111,1439,2001,rider,2001-01-01,2001-12-31
111,1439,2000,rider,2000-01-01,2000-12-31
112,676,2013,rider,2013-01-01,2013-12-31
112,676,2012,rider,2012-01-01,2012-12-31
112,676,2011,rider,2011-01-01,2011-12-31
112,2095,2010,rider,2010-01-01,2010-12-31
112,2098,2008,rider,2008-01-01,2008-12-31
112,2100,2007,rider,2007-01-01,2007-12-31
112,1760,2005,trainee,2005-08-01,2005-12-31
113,2102,2002,rider,2002-01-01,2002-12-31
113,446,2001,rider,2001-01-01,2001-12-31
113,446,2000,rider,2000-01-01,2000-12-31
113,446,1999,rider,1999-01-01,1999-12-31
113,2133,1998,rider,1998-01-01,1998-12-31
113,2134,1997,rider,1997-01-01,1997-12-31
113,2142,1996,rider,1996-01-01,1996-12-31
113,2142,1995,rider,1995-01-01,1995-12-31
113,2143,1994,rider,1994-01-01,1994-12-31
113,1141,1993,rider,1993-01-01,1993-12-31
113,1141,1992,rider,1992-01-01,1992-12-31
113,1141,1991,rider,1991-01-01,1991-12-31
113,1141,1990,rider,1990-01-01,1990-12-31
113,1141,1989,rider,1989-01-01,1989-12-31
113,2146,1988,rider,1988-01-01,1988-12-31
113,2147,1987,rider,1987-01-01,1987-12-31
114,1481,2009,rider,2009-01-01,2009-12-31
114,1482,2008,rider,2008-01-01,2008-12-31
114,1484,2007,rider,2007-01-01,2007-12-31
114,1486,2006,rider,2006-01-01,2006-12-31
114,1486,2005,trainee,2005-08-01,2005-12-31
115,2156,2016,rider,2016-07-05,2016-12-31
115,2165,2010,rider,2010-01-01,2010-12-31
115,2165,2009,rider,2009-01-01,2009-12-31
115,2165,2008,rider,2008-01-01,2008-12-31
116,2176,1990,rider,1990-01-01,1990-12-31
116,2179,1988,rider,1988-01-01,1988-12-31
116,1954,1987,rider,1987-01-01,1987-12-31
117,1402,2004,rider,2004-01-01,2004-12-31
117,1402,2003,rider,2003-01-01,2003-12-31
118,2180,1989,rider,1989-01-01,1989-12-31
118,2179,1988,rider,1988-01-01,1988-12-31
118,2181,1987,rider,1987-01-01,1987-12-31
118,2182,1986,rider,1986-01-01,1986-12-31
118,2183,1985,rider,1985-01-01,1985-12-31
119,290,1998,rider,1998-01-01,1998-12-31
119,291,1997,rider,1997-01-01,1997-12-31
119,293,1996,rider,1996-01-01,1996-12-31
119,293,1995,rider,1995-01-01,1995-12-31
119,299,1994,rider,1994-01-01,1994-12-31
119,299,1993,rider,1993-01-01,1993-12-31
119,315,1992,rider,1992-01-01,1992-12-31
119,315,1991,rider,1991-01-01,1991-12-31
119,2198,1990,rider,1990-01-01,1990-12-31
119,2198,1989,rider,1989-01-01,1989-12-31
119,2198,1988,rider,1988-01-01,1988-12-31
119,2198,1987,rider,1987-01-01,1987-12-31
119,2204,1985,rider,1985-01-01,1985-12-31
120,1844,2010,rider,2010-01-01,2010-12-31
120,1847,2009,rider,2009-01-01,2009-12-31
120,2073,2008,rider,2008-01-01,2008-12-31
120,1847,2007,rider,2007-01-01,2007-12-31
120,1848,2006,rider,2006-01-01,2006-12-31
120,1487,2004,rider,2004-01-01,2004-12-31
120,1474,2003,rider,2003-01-01,2003-12-31
120,1477,2002,rider,2002-01-01,2002-12-31
121,992,2005,rider,2005-01-01,2005-12-31
121,999,2004,rider,2004-01-01,2004-12-31
121,999,2003,rider,2003-01-01,2003-12-31
121,999,2002,rider,2002-01-01,2002-12-31
121,999,2001,rider,2001-01-01,2001-12-31
121,999,2000,rider,2000-01-01,2000-12-31
121,999,1999,rider,1999-01-01,1999-12-31
121,999,1998,rider,1998-01-01,1998-12-31
121,1002,1997,rider,1997-01-01,1997-12-31
121,1002,1996,rider,1996-01-01,1996-12-31
122,2063,2017,rider,2017-01-01,2017-12-31
122,2071,2016,rider,2016-01-01,2016-12-31
122,2071,2015,rider,2015-01-01,2015-12-31
122,2071,2014,rider,2014-01-01,2014-12-31
122,2071,2013,rider,2013-01-01,2013-12-31
122,2071,2012,rider,2012-01-01,2012-12-31
122,2071,2011,rider,2011-01-01,2011-12-31
122,248,2010,rider,2010-01-01,2010-12-31
122,251,2009,rider,2009-01-01,2009-12-31
122,251,2008,rider,2008-01-01,2008-12-31
122,251,2007,rider,2007-01-01,2007-12-31
122,947,2006,rider,2006-01-01,2006-12-31
123,2207,1982,rider,1982-01-01,1982-12-31
123,2209,1981,rider,1981-01-01,1981-12-31
124,112,2011,rider,2011-01-01,2011-12-31
124,114,2010,rider,2010-01-01,2010-12-31
124,1384,2009,rider,2009-01-01,2009-12-31
124,2212,2008,rider,2008-01-01,2008-12-31
124,2214,2007,rider,2007-01-01,2007-12-31
124,2214,2006,rider,2006-01-01,2006-12-31
124,1377,2005,rider,2005-01-01,2005-12-31
124,1382,2004,rider,2004-01-01,2004-12-31
124,2217,2003,rider,2003-01-01,2003-12-31
124,2218,2002,rider,2002-01-01,2002-12-31
124,2226,2001,rider,2001-01-01,2001-12-31
124,2227,2000,rider,2000-01-01,2000-12-31
124,1098,1999,rider,1999-01-01,1999-12-31
124,1099,1998,rider,1998-01-01,1998-12-31
125,2233,1995,rider,1995-01-01,1995-12-31
125,2234,1991,rider,1991-01-01,1991-12-31
125,2235,1990,rider,1990-01-01,1990-12-31
125,2236,1989,rider,1989-01-01,1989-12-31
126,942,2008,rider,2008-01-01,2008-12-31
126,874,2007,rider,2007-01-01,2007-12-31
126,2238,2006,rider,2006-01-01,2006-12-31
126,2239,2005,rider,2005-01-01,2005-12-31
127,2240,1991,rider,1991-01-01,1991-02-28
127,2241,1990,rider,1990-01-01,1990-12-31
127,379,1989,rider,1989-01-01,1989-12-31
127,2247,1988,rider,1988-01-01,1988-12-31
127,2247,1987,rider,1987-01-01,1987-12-31
127,2247,1986,rider,1986-01-01,1986-12-31
127,2251,1985,rider,1985-01-01,1985-12-31
127,2251,1984,rider,1984-01-01,1984-12-31
127,2251,1983,rider,1983-01-01,1983-12-31
127,2251,1982,rider,1982-01-01,1982-12-31
128,2259,2005,rider,2005-01-01,2005-12-31
128,2260,2004,rider,2004-01-01,2004-12-31
128,2261,2003,rider,2003-01-01,2003-12-31
129,1386,2007,rider,2007-01-01,2007-12-31
129,920,2006,rider,2006-01-01,2006-12-31
129,1388,2005,rider,2005-01-01,2005-12-31
130,1097,2003,rider,2003-01-01,2003-12-31
130,1097,2002,rider,2002-01-01,2002-12-31
130,1097,2001,rider,2001-01-01,2001-12-31
130,1097,2000,rider,2000-01-01,2000-12-31
131,1100,1997,rider,1997-01-01,1997-12-31
131,1101,1996,rider,1996-01-01,1996-12-31
131,1103,1995,rider,1995-01-01,1995-12-31
131,1103,1994,rider,1994-01-01,1994-12-31
131,1104,1993,rider,1993-01-01,1993-12-31
131,2272,1992,rider,1992-01-01,1992-12-31
131,2272,1991,rider,1991-01-01,1991-12-31
131,2273,1990,rider,1990-01-01,1990-12-31
131,2275,1989,rider,1989-01-01,1989-12-31
131,2281,1988,rider,1988-01-01,1988-12-31
131,1107,1987,rider,1987-01-01,1987-12-31
131,2289,1986,rider,1986-01-01,1986-12-31
131,2289,1985,rider,1985-01-01,1985-12-31
131,2290,1984,rider,1984-01-01,1984-12-31
132,2303,2022,rider,2022-01-01,2022-12-31
132,2310,2020,rider,2020-01-01,2020-12-31
132,2327,2019,rider,2019-06-01,2019-12-31
132,2335,2019,rider,2019-01-01,2019-05-24
132,2335,2018,rider,2018-01-01,2018-12-31
132,2335,2017,rider,2017-01-01,2017-12-31
132,2336,2016,rider,2016-01-01,2016-12-31
133,2294,1983,rider,1983-01-01,1983-12-31
133,2294,1982,rider,1982-01-01,1982-12-31
133,2338,1981,rider,1981-01-01,1981-12-31
133,2294,1980,rider,1980-01-01,1980-12-31
133,2296,1979,rider,1979-01-01,1979-12-31
133,2340,1978,rider,1978-01-01,1978-12-31
133,2346,1977,rider,1977-01-01,1977-12-31
133,2346,1976,rider,1976-01-01,1976-12-31
134,2351,2012,rider,2012-01-01,2012-12-31
134,2353,2011,rider,2011-01-01,2011-12-31
134,2353,2010,rider,2010-01-01,2010-12-31
134,2356,2009,rider,2009-01-01,2009-12-31
134,2356,2008,rider,2008-01-01,2008-12-31
134,2363,2007,rider,2007-01-01,2007-12-31
134,2259,2006,rider,2006-01-01,2006-12-31
134,1341,2005,rider,2005-01-01,2005-12-31
134,1342,2004,rider,2004-01-01,2004-12-31
134,1346,2003,rider,2003-04-16,2003-12-31
135,2367,2008,rider,2008-01-01,2008-12-31
135,2367,2007,rider,2007-01-01,2007-12-31
135,2371,2003,rider,2003-01-01,2003-12-31
135,2373,2002,rider,2002-01-01,2002-12-31
135,2373,2001,rider,2001-06-09,2001-12-31
136,1263,2023,rider,2023-01-01,2023-12-31
136,1263,2022,rider,2022-01-01,2022-12-31
136,1307,2021,rider,2021-01-01,2021-12-31
136,1307,2020,rider,2020-01-01,2020-12-31
136,1715,2019,rider,2019-01-01,2019-12-31
136,2327,2018,rider,2018-01-01,2018-12-31
136,2327,2017,rider,2017-01-01,2017-12-31
137,2165,2009,rider,2009-01-01,2009-12-31
137,2165,2008,rider,2008-01-01,2008-12-31
138,2377,2022,rider,2022-01-01,2022-12-31
138,2377,2021,rider,2021-01-01,2021-12-31
138,2378,2020,rider,2020-01-01,2020-12-31
138,2380,2018,trainee,2018-08-01,2018-12-31
139,247,2022,rider,2022-01-01,2022-12-31
139,247,2021,rider,2021-01-01,2021-12-31
139,247,2020,rider,2020-01-01,2020-12-31
139,247,2019,rider,2019-01-01,2019-12-31
139,247,2018,rider,2018-01-01,2018-12-31
139,247,2017,rider,2017-01-01,2017-12-31
139,247,2016,rider,2016-01-01,2016-12-31
139,247,2015,rider,2015-01-01,2015-12-31
139,247,2014,rider,2014-01-01,2014-12-31
139,247,2013,rider,2013-01-01,2013-12-31
139,247,2012,rider,2012-01-01,2012-12-31
139,247,2011,rider,2011-01-01,2011-12-31
139,248,2010,rider,2010-01-01,2010-12-31
139,251,2009,rider,2009-01-01,2009-12-31
139,251,2008,rider,2008-01-01,2008-12-31
139,251,2007,rider,2007-01-01,2007-12-31
139,252,2006,rider,2006-01-01,2006-12-31
139,253,2005,rider,2005-01-01,2005-12-31
139,806,2004,rider,2004-01-01,2004-12-31
139,808,2003,rider,2003-01-01,2003-12-31
139,814,2002,rider,2002-01-01,2002-12-31
140,2381,1997,rider,1997-01-01,1997-12-31
141,1097,2002,rider,2002-01-01,2002-12-31
141,1097,2001,rider,2001-01-01,2001-12-31
141,1097,2000,trainee,2000-09-01,2000-12-31
142,1530,1993,rider,1993-01-01,1993-12-31
143,2390,2024,rider,2024-01-01,2024-12-31
143,2390,2023,rider,2023-01-01,2023-12-31
143,2390,2022,rider,2022-01-01,2022-12-31
143,44,2021,rider,2021-01-01,2021-12-31
143,53,2020,rider,2020-01-01,2020-12-31
143,2406,2019,rider,2019-01-01,2019-12-31
143,2406,2018,rider,2018-01-01,2018-12-31
144,2412,2019,rider,2019-01-01,2019-12-31
144,2390,2018,rider,2018-01-01,2018-12-31
144,2390,2017,rider,2017-01-01,2017-12-31
144,2415,2016,rider,2016-01-01,2016-12-31
144,2415,2015,rider,2015-01-01,2015-12-31
144,2417,2014,rider,2014-01-01,2014-12-31
144,2417,2013,rider,2013-01-01,2013-12-31
144,1245,2012,rider,2012-01-01,2012-12-31
144,1245,2011,rider,2011-01-01,2011-12-31
144,430,2010,rider,2010-01-01,2010-12-31
144,2431,2009,rider,2009-01-01,2009-12-31
144,2440,2008,rider,2008-01-01,2008-12-31
144,2441,2007,rider,2007-01-01,2007-12-31
144,2442,2006,rider,2006-01-01,2006-12-31
144,2443,2005,rider,2005-01-01,2005-12-31
145,43,2024,rider,2024-01-01,2024-12-31
145,43,2023,rider,2023-01-01,2023-12-31
145,43,2022,rider,2022-01-01,2022-12-31
145,44,2021,rider,2021-01-01,2021-12-31
145,53,2020,rider,2020-01-01,2020-12-31
145,53,2019,rider,2019-01-01,2019-12-31
145,53,2018,rider,2018-01-01,2018-12-31
145,53,2017,rider,2017-01-01,2017-12-31
145,53,2016,rider,2016-01-01,2016-12-31
145,53,2015,rider,2015-01-01,2015-12-31
145,53,2014,rider,2014-01-01,2014-12-31
145,53,2013,rider,2013-01-01,2013-12-31
145,2450,2012,rider,2012-01-01,2012-12-31
146,508,2014,rider,2014-01-01,2014-01-17
146,508,2013,rider,2013-01-01,2013-12-31
146,508,2012,rider,2012-01-01,2012-12-31
146,508,2011,rider,2011-01-01,2011-12-31
146,511,2010,rider,2010-01-01,2010-12-31
146,1468,2009,rider,2009-01-01,2009-12-31
146,1469,2008,rider,2008-01-01,2008-12-31
146,1471,2007,rider,2007-01-01,2007-12-31
146,1471,2006,rider,2006-01-01,2006-12-31
146,1472,2005,rider,2005-01-01,2005-12-31
146,1474,2004,rider,2004-01-01,2004-12-31
146,1662,2001,rider,2001-01-01,2001-12-31
147,2461,2001,rider,2001-01-01,2001-12-31
147,2476,2000,rider,2000-01-01,2000-12-31
147,2478,1999,rider,1999-01-01,1999-12-31
147,2478,1998,rider,1998-01-01,1998-12-31
147,1675,1997,rider,1997-01-01,1997-12-31
147,332,1996,rider,1996-01-01,1996-12-31
147,334,1995,rider,1995-01-01,1995-12-31
147,1353,1993,rider,1993-01-01,1993-12-31
148,1842,2012,rider,2012-01-01,2012-12-31
148,1844,2011,rider,2011-01-01,2011-12-31
148,1844,2010,rider,2010-01-01,2010-12-31
148,1847,2009,rider,2009-01-01,2009-12-31
148,1847,2008,rider,2008-01-01,2008-12-31
148,1847,2007,rider,2007-01-01,2007-12-31
148,1848,2006,rider,2006-01-01,2006-12-31
148,2215,2005,rider,2005-01-01,2005-12-31
148,1093,2004,rider,2004-01-01,2004-12-31
148,1097,2003,rider,2003-01-01,2003-12-31
148,1097,2002,rider,2002-01-01,2002-12-31
148,1097,2001,rider,2001-01-01,2001-12-31
148,1097,2000,rider,2000-01-01,2000-12-31
148,2228,1999,rider,1999-01-01,1999-12-31
148,1258,1998,rider,1998-01-01,1998-12-31
148,2142,1997,rider,1997-01-01,1997-12-31
148,1767,1996,rider,1996-01-01,1996-12-31
148,343,1995,rider,1995-01-01,1995-12-31
148,343,1994,rider,1994-01-01,1994-12-31
148,343,1993,rider,1993-10-01,1993-12-31
149,2480,2010,rider,2010-01-01,2010-12-31
149,2481,2008,rider,2008-01-01,2008-12-31
149,2483,2007,rider,2007-01-01,2007-12-31
149,2484,2006,rider,2006-01-01,2006-12-31
149,2489,2005,rider,2005-01-01,2005-12-31
150,2259,2006,trainee,2006-08-01,2006-12-31
151,1832,2022,rider,2022-01-01,2022-12-31
151,1834,2021,rider,2021-01-01,2021-12-31
151,1834,2020,rider,2020-01-01,2020-12-31
151,1837,2019,rider,2019-01-01,2019-12-31
151,1837,2018,rider,2018-01-01,2018-12-31
151,1719,2017,rider,2017-01-01,2017-12-31
151,1719,2016,rider,2016-01-01,2016-12-31
151,1719,2015,rider,2015-01-01,2015-12-31
151,1720,2014,rider,2014-01-01,2014-12-31
151,2494,2012,rider,2012-01-01,2012-12-31
151,2036,2011,rider,2011-01-01,2011-12-31
151,1336,2010,rider,2010-01-01,2010-12-31
151,1338,2009,rider,2009-01-01,2009-12-31
151,2073,2007,rider,2007-01-01,2007-12-31
152,2501,2004,rider,2004-01-01,2004-12-31
152,2224,2002,rider,2002-01-01,2002-12-31
152,2226,2001,rider,2001-01-01,2001-12-31
152,2227,2000,trainee,2000-09-01,2000-12-31
153,2228,1999,rider,1999-01-01,1999-12-31
153,1667,1998,rider,1998-01-01,1998-12-31
153,2381,1997,rider,1997-01-01,1997-12-31
153,307,1996,rider,1996-01-01,1996-12-31
153,307,1995,rider,1995-01-01,1995-12-31
154,2214,2007,rider,2007-01-01,2007-12-31
154,2214,2006,rider,2006-01-01,2006-12-31
154,2215,2005,rider,2005-01-01,2005-12-31
154,1474,2004,rider,2004-01-01,2004-12-31
154,1474,2003,rider,2003-01-01,2003-12-31
154,1477,2002,rider,2002-01-01,2002-12-31
154,2509,2001,rider,2001-01-01,2001-12-31
154,2510,2000,rider,2000-01-01,2000-12-31
